time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,4.54228008383,-2.22434630833,22.2626487073,6.15800426865,5.9554752858,0.0,4.43153478426,-2.0751536193,4.78936893059,-0.0190105792167,-0.0783867942788,0.0,405.6828249111791,408.13299002083346,409.0962335660511,408.3155521379369
3.6000000000000028,4.81499142155,-2.35155157499,22.5530381386,6.15704423419,5.95134241191,0.0,4.65880465004,-2.16503494988,4.88918571444,-0.0105739546143,-0.0545954050988,0.0,483.56769493472126,485.35352916494855,483.21740839969505,483.85320444956324
3.660000000000003,5.09994960774,-2.48364925525,22.8452630999,6.15699645347,5.9480769242,0.0,4.83982613716,-2.23826013814,4.8513879079,0.0138064059747,-0.054085871979,0.0,441.66971129055884,441.70975076618447,440.8501839477046,442.8606062702792
3.720000000000003,5.39506280992,-2.61988517969,23.133150117,6.15781891035,5.94492085838,0.0,4.99739079218,-2.30295114338,4.74500225879,0.0135093027173,-0.0497866603848,0.0,418.120682926444,418.4931643132811,418.5786852518811,418.5527197872892
3.780000000000003,5.70229956707,-2.76094444645,23.4221453537,6.15879731417,5.94177326899,0.0,5.24353807926,-2.39882183311,4.88689572485,0.0213845401925,-0.0584260221816,0.0,499.67709740219414,499.04528715894827,498.9393008214143,499.51391757855293
3.840000000000003,6.02338428206,-2.9074117057,23.7169899003,6.15971565821,5.93881520096,0.0,5.45911718271,-2.48327143457,4.94046445822,-0.00104319456408,-0.0354542818997,0.0,474.3344846110277,476.0942401195865,475.04101259105437,473.317629251137
3.900000000000003,6.35526032424,-3.05820536218,24.0090912855,6.15983085916,5.93699705374,0.0,5.60347256349,-2.54329307414,4.79667311919,0.00727081421949,-0.0216000151115,0.0,408.853611433067,410.08603140706964,408.6917827584082,409.4323249487662
3.960000000000003,6.69763154857,-3.21324316298,24.2976772211,6.1603550393,5.93548753206,0.0,5.80858157743,-2.62458439605,4.82230969673,0.0115171739402,-0.0334440324264,0.0,466.3296688381825,465.40325844465815,466.96115229572524,467.2922384703411
4.020000000000002,7.05131149868,-3.37283065261,24.5851256607,6.16135345061,5.93350475881,0.0,5.98064082453,-2.6949929238,4.75926394088,0.0253021997427,-0.0322623916466,0.0,438.55705149092324,438.65477530686593,437.24487474741335,438.39202717601137
4.080000000000001,7.41509155884,-3.53657047417,24.8682405798,6.16366847257,5.93178806533,0.0,6.14526588267,-2.76293604432,4.6780045074,0.0568487359695,-0.0221612725522,0.0,431.1995056418504,432.0519403340326,430.96798604172596,433.62760401561684
4.14,7.78997522431,-3.70476923922,25.1498857126,6.16705839107,5.93026742661,0.0,6.35049963489,-2.84339413971,4.70964977589,0.0557893875778,-0.0326200289513,0.0,469.6497468951355,468.8375654529353,469.64553272391055,469.56532861506554
4.199999999999998,8.17688854514,-3.87766842302,25.4327433761,6.17097691927,5.92868035222,0.0,6.54631984118,-2.91962298242,4.7185457298,0.079611176908,-0.0163273339068,0.0,462.6997070213289,463.98075869107566,462.1261173161712,464.00333633130913
4.259999999999997,8.57570778611,-4.05514254276,25.71665739,6.17542954724,5.92771188888,0.0,6.74724858875,-2.99579774066,4.74482498286,0.0603125178284,-0.0157710944789,0.0,469.30653665824855,469.34982756339195,470.575752054593,469.0829873499399
4.319999999999996,8.98597314491,-4.23696559991,26.0006513178,6.17879866549,5.92686210062,0.0,6.92794517948,-3.06474724528,4.7214973002,0.046167233985,-0.0111270443383,0.0,454.6775070817987,455.0496299955401,454.36643832178277,453.23271541199995
4.379999999999995,9.40703929813,-4.42289246669,26.2832861064,6.18163526668,5.92626073279,0.0,7.10723989549,-3.13264900485,4.69951747232,0.0494074011632,-0.00790101490456,0.0,455.1804235726385,455.43871624803063,454.73234406930777,454.9931806862972
4.439999999999993,9.83847156949,-4.6127728594,26.5637248817,6.18481192947,5.92572270514,0.0,7.27353263334,-3.19654566357,4.6485010417,0.0592144112374,-0.0111895035065,0.0,445.49401904383666,445.22509347281976,445.54835671819296,446.3514575227633
4.499999999999992,10.2810592832,-4.80677694649,26.8444140819,6.18814028164,5.92462407915,0.0,7.4788632989,-3.26995430854,4.70717049667,0.0466835172108,-0.038992491993,0.0,481.63723363154264,479.52932115809176,482.33293759261505,481.3871992097599
4.559999999999991,10.7338777597,-5.00462736541,27.1231996408,6.19090751823,5.92286448201,0.0,7.61504233277,-3.32499645199,4.58611048692,0.0449707116428,-0.0148535640068,0.0,421.6596181946403,423.74005187999995,422.85460887150316,422.7083568849387
4.6199999999999894,11.1963121206,-5.20612375474,27.3986744416,6.1932670709,5.92196880783,0.0,7.79900776717,-3.39137990853,4.59603897498,0.024571907221,-0.01507699187,0.0,466.13235961194846,466.115011503802,467.0398218313128,465.44633305644527
4.679999999999988,11.6686040508,-5.41131708797,27.6717938032,6.19427790766,5.92062485741,0.0,7.94385487694,-3.44840623914,4.50818774084,-0.0068061681931,-0.044023681125,0.0,435.37456454891907,432.9449734896331,435.52222821893474,432.8890061536496
4.739999999999987,12.1490478175,-5.61982382062,27.9383538957,6.19369096464,5.91849852889,0.0,8.07091170593,-3.50196462682,4.37755290725,-0.0165213681302,-0.0222303964171,0.0,417.25112126979275,419.1492505387199,419.43751952259316,418.59277664518385
4.799999999999986,12.6367815783,-5.83150111377,28.1963235941,6.19322909378,5.91704249505,0.0,8.1868350923,-3.55412318671,4.22205048998,0.00579802865627,-0.0286878378814,0.0,408.9752603446139,408.39937251383566,407.2630216360405,409.2551843184585
4.859999999999984,13.132264157,-6.04652627536,28.4471655993,6.19323460066,5.91506845807,0.0,8.32907679808,-3.61346531119,4.13949378811,-0.0148872284802,-0.0430409822582,0.0,434.0805378318076,432.8735417288564,433.8540257252642,432.11328471809344
4.919999999999983,13.6363108937,-6.26514878413,28.6932340456,6.19227638879,5.9122916752,0.0,8.47235069903,-3.67410697859,4.06281135224,-0.0182290945155,-0.0537020383715,0.0,434.66801660558076,433.7720448900961,436.00986909309864,435.73058798268926
4.979999999999982,14.1505120845,-6.48781131477,28.9387454121,6.19136905687,5.90903813731,0.0,8.66732993921,-3.74807708644,4.12001076836,-0.00953807004259,-0.0552935173358,0.0,479.17650962842725,479.0537602018245,479.4154882794149,480.07567204195834
5.0399999999999805,14.6755000631,-6.714733277,29.1853850574,6.19098546493,5.90591955317,0.0,8.83205179564,-3.81608423682,4.10092494843,-0.000747229046705,-0.0460556037263,0.0,457.1069744824299,457.8410706167673,455.36568891811703,456.0686655306367
